,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
12506,9dW3CVyvnTXdkXg2AOyBfw,Birds Nest Cafe,6508 Spanish Fort Blvd,New Orleans,LA,70124,30.023287,-90.0910627,4.5,20,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'True', 'WiFi': ""'free'"", 'WheelchairAccessible': 'True', 'HasTV': 'True', 'NoiseLevel': ""'quiet'"", 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'Caters': 'True', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTableService': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'GoodForKids': 'True', 'DogsAllowed': 'True', 'GoodForMeal': ""{u'breakfast': True, u'brunch': None, u'lunch': None, u'dinner': None, u'latenight': None, u'dessert': None}"", 'BikeParking': 'True'}","Desserts, Coffee & Tea, Cafes, Donuts, Food, Sandwiches, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0', 'Saturday': '8:0-14:0'}"
3597,bMpKXcKFetJQsa42UR25cQ,Pravda!,1113 Decatur St,New Orleans,LA,70116,29.960245,-90.059869,4.0,109,0,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'GoodForKids': 'False', 'HasTV': 'False', 'RestaurantsTakeOut': 'False', 'RestaurantsPriceRange2': '2', 'Alcohol': ""'full_bar'"", 'Ambience': ""{'romantic': True, 'intimate': False, 'touristy': False, 'hipster': True, 'divey': False, 'classy': True, 'trendy': False, 'upscale': False, 'casual': False}"", 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True'}","Bars, Restaurants, Nightlife, Lounges","{'Monday': '19:0-4:0', 'Tuesday': '19:0-4:0', 'Wednesday': '19:0-4:0', 'Thursday': '14:0-4:0', 'Friday': '14:0-4:0', 'Saturday': '14:0-4:0', 'Sunday': '14:0-4:0'}"
69550,bHb22MUzb5DFKDyA90OEDA,Nola Good Eats,351 Andrew Higgins Blvd,New Orleans,LA,70130,29.9421104,-90.0668795,3.5,23,0,"{'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'no'"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'""}","Restaurants, Sandwiches, Comfort Food","{'Monday': '8:0-15:30', 'Tuesday': '8:0-15:30', 'Wednesday': '8:0-15:30', 'Thursday': '8:0-15:30', 'Friday': '8:0-15:30', 'Saturday': '9:0-16:0', 'Sunday': '9:0-16:0'}"
6745,oyrz4wG_0cI2xStw8Ct22Q,Petite Rouge Cafe ,3146 Calhoun,New Orleans,LA,70125,29.9474216,-90.1133301,4.5,40,1,"{'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WheelchairAccessible': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'WiFi': ""u'free'"", 'Alcohol': ""u'none'"", 'Caters': 'True', 'DogsAllowed': 'False', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True'}","Coffee & Tea, Food Trucks, Cafes, Caterers, Restaurants, Event Planning & Services, Food","{'Monday': '7:30-16:0', 'Tuesday': '7:30-16:0', 'Wednesday': '7:30-16:0', 'Thursday': '7:30-16:0', 'Friday': '7:30-16:0', 'Saturday': '7:30-16:0', 'Sunday': '7:30-16:0'}"
45848,2EOinQpyU4ChpyJ4KusO2A,Good Eden Nola Plantmade,"2940 Canal St, Ste A",New Orleans,LA,70119,29.9673057,-90.0906374,4.5,152,1,"{'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'False', 'NoiseLevel': ""'quiet'"", 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTableService': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'Corkage': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'True', 'HappyHour': 'False', 'WiFi': ""u'free'"", 'BYOB': 'False', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'True'}","Mediterranean, Coffee & Tea, Food, Restaurants, Juice Bars & Smoothies, Vegan, Cafes, Gluten-Free, Vegetarian",{'Monday': '0:0-0:0'}
57496,olAAc-NmImGs99cek6Qz4Q,KFC,8400 W Judge Perez Dr,Chalmette,LA,70043,29.9524493376,-89.9779442737,1.5,14,1,"{'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""'free'"", 'Caters': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'True', 'Ambience': 'None', 'OutdoorSeating': 'None', 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'DriveThru': 'True'}","Restaurants, Chicken Wings, Fast Food, Chicken Shop","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-20:0'}"
42982,M2h3vq8WeSiQAmyJtrPvbQ,Emeril's Delmonico,1300 Saint Charles Ave,New Orleans,LA,70130,29.940252,-90.074216,4.0,751,1,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': True, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsDelivery': 'False', 'Caters': 'False', 'GoodForKids': 'False', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'False', 'Alcohol': ""'full_bar'"", 'WiFi': ""u'no'"", 'CoatCheck': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'DogsAllowed': 'False', 'GoodForDancing': 'False', 'HappyHour': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Smoking': ""u'no'"", 'HasTV': 'True', 'Music': ""{u'dj': False, u'live': True, u'jukebox': False, u'video': False, u'background_music': False, u'karaoke': None, u'no_music': False}"", 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'RestaurantsAttire': ""u'casual'""}","Restaurants, American (New), Cajun/Creole, Bars, Steakhouses, American (Traditional), Nightlife","{'Monday': '0:0-0:0', 'Wednesday': '17:30-22:0', 'Thursday': '17:30-22:0', 'Friday': '17:30-22:0', 'Saturday': '5:30-10:0', 'Sunday': '17:30-22:0'}"
75433,Q2mR4I8LdkYE-Tw7_-s-vw,Tal's Hummus,4800 Magazine St,New Orleans,LA,70115,29.9202975343,-90.1062560454,4.0,192,1,"{'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'Caters': 'True', 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'Ambience': ""{u'divey': False, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': None, u'romantic': False, u'classy': False, u'upscale': False}"", 'GoodForMeal': ""{u'breakfast': False, u'brunch': None, u'lunch': True, u'dinner': None, u'latenight': False, u'dessert': False}"", 'RestaurantsTableService': 'True', 'Alcohol': ""'none'"", 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True'}","Restaurants, Mediterranean, Falafel, Middle Eastern","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
25941,tXYtSIIduNajFQC2Z1FcQA,KFC,1001 Westbank Expy,Westwego,LA,70094,29.8985431617,-90.142241719,2.0,7,1,"{'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'WiFi': ""'no'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'GoodForMeal': 'None', 'Ambience': 'None', 'RestaurantsDelivery': 'True', 'Caters': 'True', 'DriveThru': 'True', 'HasTV': 'True'}","Chicken Shop, Fast Food, Chicken Wings, Restaurants","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-22:0'}"
37745,7u40cyMxw4iGosMdkesoEQ,KFC,3663 General Degaulle Dr,New Orleans,LA,70114,29.9236748062,-90.0200117438,2.0,10,1,"{'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'Ambience': 'None', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'HasTV': 'True', 'DriveThru': 'True', 'RestaurantsAttire': ""'casual'"", 'BikeParking': 'True', 'OutdoorSeating': 'None', 'BusinessParking': 'None'}","Chicken Wings, Fast Food, Restaurants, Chicken Shop","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-22:0'}"
67745,6OidjzqnwYwnAUijnpkr1g,Don Fortunato's Pizzeria,3517 20th St,Metairie,LA,70002,30.0071091,-90.1599611,4.5,12,0,"{'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'HasTV': 'False', 'WiFi': ""u'free'"", 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Pizza, Italian, Sandwiches, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
42554,fQknpOKcW_JtfE6oIoGkKg,Pokeworks,"3413 Veterans Memorial Blvd, Ste 119",Metairie,LA,70002,30.0042618,-90.1587521,4.0,100,1,"{'DogsAllowed': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'OutdoorSeating': 'True', 'Corkage': 'False', 'BYOB': 'False', 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'average'"", 'HasTV': 'False', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTableService': 'False'}","Food, Poke, Hawaiian, Restaurants, Sushi Bars, Seafood, Salad","{'Monday': '0:0-0:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-16:0', 'Saturday': '11:0-19:0', 'Sunday': '12:0-18:0'}"
82281,aeIWVa6G54UUo6yloJkyJg,Lebanon's Cafe,1500 S Carrollton Ave,New Orleans,LA,70118,29.949729,-90.127641,4.5,561,1,"{'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'none'"", 'WiFi': ""u'no'"", 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'False', 'GoodForKids': 'True', 'RestaurantsTableService': 'True', 'HasTV': 'False', 'HappyHour': 'False', 'RestaurantsDelivery': 'True'}","Restaurants, Middle Eastern","{'Monday': '0:0-0:0', 'Wednesday': '11:0-21:45', 'Thursday': '11:0-21:45', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-21:30'}"
3340,FtkYGVPVCRuuhQhYJBSVQw,Zimmer's Seafood,4915 St Anthony Ave,New Orleans,LA,70122,30.0083429,-90.0644403,4.0,81,1,"{'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'Caters': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'DogsAllowed': 'False', 'BikeParking': 'False', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Food, Seafood, Sandwiches, Restaurants, Specialty Food, Seafood Markets","{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-18:0'}"
91314,fNKs2NpGQ4JUN8rEdC314A,Hungry Howie's Pizza,"701 Metairie Rd, 2A105",Metairie,LA,70125,29.9887443,-90.130992,1.5,6,0,"{'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False'}","Pizza, Restaurants","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-3:0', 'Saturday': '11:0-3:0', 'Sunday': '11:0-2:0'}"
117448,ISm3ZCdmYsxwy7c8sBm1gw,Thaihey Nola,308 Decatur St,New Orleans,LA,70130,29.953643,-90.0652429,4.5,12,1,"{'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'BYOB': 'True', 'WheelchairAccessible': 'True'}","Restaurants, Thai","{'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}"
2339,mO64LdUgN5DiXst7Wagq3w,The Wacked Out Weiner New Orleans,3102 Fern St,New Orleans,LA,70125,29.96037,-90.112916,4.5,21,0,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'HappyHour': 'True', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'BYOB': 'True', 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'True', 'Corkage': 'False', 'HasTV': 'True', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'DogsAllowed': 'True'}","Hot Dogs, Restaurants",{'Monday': '0:0-0:0'}
75555,dIQGbalj-3I8vixZ4M149g,Molly's Rise and Shine,2368 Magazine St,New Orleans,LA,70130,29.9279293,-90.0789655,4.5,153,1,"{'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': None, 'brunch': True, 'breakfast': True}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'None', 'RestaurantsPriceRange2': '2', 'HappyHour': 'False', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'False', 'Alcohol': ""u'none'"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Pizza, Diners, Restaurants, Breakfast & Brunch","{'Monday': '8:0-14:0', 'Thursday': '8:0-14:0', 'Friday': '8:0-14:0', 'Saturday': '8:0-14:0', 'Sunday': '8:0-14:0'}"
120247,MziuWnUVrnx8R4J4e_QOrQ,Green Room Kukhnya,1300 St Bernard Ave,New Orleans,LA,70116,29.9693018,-90.0637369,4.5,18,1,"{'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'BYOB': 'False', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'DogsAllowed': 'False', 'HasTV': 'False', 'WiFi': ""u'free'"", 'Caters': 'False', 'WheelchairAccessible': 'True', 'BusinessParking': 'None', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True'}","American (New), Bars, Nightlife, Restaurants, Sandwiches, Burgers","{'Monday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-22:0'}"
83627,r9sDW0jV9IfEUygya8j7EA,Kim Son Restaurant,349 Whitney Ave,Gretna,LA,70056,29.9206937,-90.0418772,4.0,58,0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False', 'WiFi': ""'no'"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Caters': 'True', 'BikeParking': 'True', 'HasTV': 'True'}","Chinese, Korean, Vietnamese, Restaurants","{'Monday': '17:0-20:45', 'Tuesday': '17:0-20:45', 'Wednesday': '17:0-20:45', 'Thursday': '17:0-20:45', 'Friday': '17:0-20:45', 'Saturday': '17:0-20:45'}"
64733,2XmP7QMdeiGTtJou5BMosQ,Satsuma Cafe,1320 Magazine St,New Orleans,LA,70130,29.9377653,-90.0712579,4.5,35,0,"{'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': None, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'none'"", 'BikeParking': 'True', 'RestaurantsTableService': 'False', 'BYOB': 'True', 'DogsAllowed': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'HasTV': 'False', 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'Corkage': 'False', 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'True'}","Restaurants, Juice Bars & Smoothies, Breakfast & Brunch, Coffee & Tea, Food","{'Monday': '7:0-16:0', 'Tuesday': '7:0-16:0', 'Wednesday': '7:0-16:0', 'Thursday': '7:0-16:0', 'Friday': '7:0-16:0', 'Saturday': '7:0-16:0', 'Sunday': '7:0-16:0'}"
12261,UTkd3bWcTn0eREADTWKyog,The Will & The Way,719 Toulouse St,New Orleans,LA,70130,29.9575727,-90.0658268,4.5,18,1,"{'OutdoorSeating': 'True', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': False, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': True, u'upscale': False}"", 'HasTV': 'True', 'Caters': 'True', 'BestNights': ""{u'monday': False, u'tuesday': False, u'wednesday': False, u'thursday': False, u'friday': False, u'saturday': False, u'sunday': False}"", 'DogsAllowed': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'"", 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True'}","American (New), Bars, Nightlife, Cocktail Bars, Restaurants, Wine Bars","{'Monday': '15:0-1:0', 'Tuesday': '15:0-1:0', 'Wednesday': '15:0-1:0', 'Thursday': '15:0-1:0', 'Friday': '15:0-1:0', 'Saturday': '12:0-1:0', 'Sunday': '12:0-1:0'}"
92797,cJwEovDtd2G_HcRZRRkYOQ,Subway,"901 Convention Center Blvd, Ste 107",New Orleans,LA,70130,29.9420310033,-90.065015834,2.0,19,1,"{'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'DriveThru': 'False', 'BikeParking': 'True', 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1'}","Restaurants, Sandwiches, Fast Food","{'Monday': '0:0-0:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}"
